sample	coverage	taxonomy
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.26	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.31	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.56	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	4.42	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.95	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	14.19	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_C
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.66	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.82	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	4.65	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	2.19	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.14	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_E
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	3.62	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_D
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.39	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	6.13	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.34	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Rariloculaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.62	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	45.11	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.32	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.68	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__F1-60-MAGs149
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	15.21	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	40.96	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	20.7	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.65	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.23	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JACPNS01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.1	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Miltoncostaeales; f__Miltoncostaeaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	4.3	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__JACQTL01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	5.82	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	11.29	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.06	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Demequinaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	3.77	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	2.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineococcaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.15	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	28.22	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	2.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.07	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Kribbellaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	12.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.62	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	8.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	5.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	2.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	2.14	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.8	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__BP-191; f__BP-191
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	2.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__CAIYMF01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__S36-B12
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	5.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	4.69	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAWWOW01; f__JAWWOW01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	3.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Jiangellales; f__Jiangellaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAHEKZ01; f__JAHEKZ01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__CAVWCF01; f__CAVWCF01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.98	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Palsa-688
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.84	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	9.43	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	2.36	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	2.33	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	3.52	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.34	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__DATDAH01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	2.55	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.54	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__WLNW01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	3.07	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Microtrichaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.54	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__GCA-2861595
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.17	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__RAAP-2
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.57	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.34	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__SKKL01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCTF01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.83	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.51	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	3.26	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.5	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JACDBD01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.96	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-555
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.78	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.13	Root; d__Bacteria; p__Actinomycetota; c__CADDZG01; o__CADDZG01; f__WHSQ01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.17	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	5.82	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	11.4	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.8	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15; f__20CM-2-55-15
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	3.85	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336; f__Fen-336
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	14.73	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	9.51	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	12.98	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	5.71	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.22	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.31	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAENWD01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.29	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAMQPK01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	4.2	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.91	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.12	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__JAIOJS01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	3.69	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.45	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__Haliangiaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.37	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__SHYZ01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	9.08	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.79	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__DASUME01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.68	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__JAFGIB01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.02	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Sandaracinaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.47	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__JADJMO01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	5.38	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.1	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Palsa-1104; f__Palsa-1104
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.73	Root; d__Bacteria; p__Myxococcota_A; c__UBA796; o__UBA796; f__GCA-2862545
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.49	Root; d__Bacteria; p__Myxococcota_A; c__UBA796; o__UBA796; f__SXON01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	12.67	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.74	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.22	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.32	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__Aurantibacillaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.85	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A; f__2013-40CM-41-45
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.09	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	2.52	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.86	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__PNKZ01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.75	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__PALSA-1355
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	9.36	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	3.74	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	20.27	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.62	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__HRBIN36
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.17	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Kolteriales; f__SPIREOTU_00053555
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	16.5	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	2.03	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__UBA1924
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	1.02	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__WQYP01; f__WQYP01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.09	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01; o__MHYJ01; f__JACPRB01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.85	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2; f__JAEUHO01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__UBA11346; o__UBA11346; f__UBA11346
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135; f__GCA-002686595
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	4.57	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	12.28	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.63	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__Longimicrobiaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.74	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__RSA9
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.52	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__Gaopeijiaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	5.52	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__UBA6265
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.53	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CFX8
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.42	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CADCWN01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.02	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JADMIH01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.17	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JAICKM01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.51	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Kallotenuaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.98	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	12.31	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.87	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__QHBO01; f__QHBO01
Caro-Soil-SIP-pooled__JS71_10__27664__L1_S34_L005_R1_001	0.12	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01; f__WHTK01
