sample	coverage	taxonomy
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	4.36	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.11	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.64	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.09	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Afifellaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.1	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Aestuariivirgaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.81	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Kaistiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.11	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	4.39	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.34	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	16.96	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.81	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.39	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	3.97	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.28	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930; f__CGMCC-115725
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.85	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.76	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.34	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.96	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	3.81	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	10.92	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_C
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.32	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.93	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.01	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.56	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_D
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.27	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_E
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.36	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SHXO01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.65	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	5.74	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Rariloculaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	3.24	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.5	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.68	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.68	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	3.34	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.3	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__JACQTL01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	39.01	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.09	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.99	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__F1-60-MAGs149
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	37.98	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	12.53	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	20.6	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.18	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JACPNS01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.31	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.1	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Miltoncostaeales; f__Miltoncostaeaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.3	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__DATDAH01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	4.2	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.17	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.18	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	9.12	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.37	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	3.65	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.86	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Palsa-688
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.49	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.92	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Microtrichaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCTF01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.5	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CAIXPF01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.66	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__WLNW01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.79	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__RAAP-2
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.35	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	3.63	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.8	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-555
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.4	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.17	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JACDBD01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.55	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	10.27	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	8.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	4.43	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.61	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.34	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.09	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	29.98	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Kribbellaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	7.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Demequinaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.7	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.91	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	10.77	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.39	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Quadrisphaeraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAHEKZ01; f__JAHEKZ01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	4.76	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.92	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__CAIYMF01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.87	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__S36-B12
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__GCA-2699445
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	3.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Jiangellales; f__Jiangellaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	5.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAWWOW01; f__JAWWOW01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__BP-191; f__BP-191
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.34	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.78	Root; d__Bacteria; p__Actinomycetota; c__CADDZG01; o__CADDZG01; f__WHSQ01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	16.18	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	12.03	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	8.64	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	4.7	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.34	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAENWD01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.36	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.43	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAMQPK01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.56	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Fen-181
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	3.9	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336; f__Fen-336
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.04	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.24	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__JAIOJS01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	2.66	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.51	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__Gp7-AA6
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	9.13	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.47	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15; f__20CM-2-55-15
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	5.84	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	3.52	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.51	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__UBA7656; f__JADIYM01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	4.94	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__UBA6265
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.6	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CFX8
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.29	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CADCWN01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.34	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.29	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JADMIH01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.06	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JAICKM01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	9.59	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.79	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__QHBO01; f__QHBO01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.57	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__SHYK01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.06	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__CF-72
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.99	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JACCZL01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.41	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JAJPHF01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.8	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.23	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__UBA2796
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	1.22	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.57	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA6663
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.51	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01; f__WHTK01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.45	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA2979; f__UBA2979
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__UBA11872; o__UBA12225; f__UBA12225
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__Dormibacteria; o__Dormibacterales; f__Dormibacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.71	Root; d__Bacteria; p__Desulfobacterota; c__Binatia; o__UBA9968; f__UBA9968
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.06	Root; d__Bacteria; p__Desulfobacterota; c__Binatia; o__UTPRO1; f__UTPRO1
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.06	Root; d__Bacteria; p__Desulfobacterota; c__Binatia; o__UBA1149; f__CAITLU01
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.5	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	9.72	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae
Caro-Soil-SIP-pooled__JSP1_4__27648__L1_S28_L005_R1_001	0.57	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Ga0077539
