sample	coverage	taxonomy
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.17	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.11	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.28	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.11	Root; d__Bacteria; p__Armatimonadota; c__SYMT01; o__SYMT01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.9	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.35	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Paenibacillales
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.11	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.19	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.91	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.28	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018; o__UBA1018
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	2.23	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	5.36	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	5.19	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	4.32	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.41	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.05	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.11	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAMQPK01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.32	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAENWD01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.57	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336; f__Fen-336
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.41	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.03	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	2.53	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.86	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	4.77	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.4	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15; f__20CM-2-55-15
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	4.26	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.98	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.91	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.32	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.97	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Microtrichaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.3	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-555
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	3.29	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	5.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	2.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	2.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.76	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	12.24	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.71	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	8.88	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.83	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	2.43	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	4.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.31	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.5	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	3.36	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.84	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.31	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAHEKZ01; f__JAHEKZ01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	16.89	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	6.38	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	8.87	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.13	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	16.88	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__F1-60-MAGs149
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.94	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	2.07	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.36	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	4.57	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.72	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.45	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__Longimicrobiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.23	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	7.23	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_C
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.14	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.63	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_D
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.93	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.81	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	3.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	2.55	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.77	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.93	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	6.43	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	4.04	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.02	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Aestuariivirgaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.74	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Kaistiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.66	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	7.83	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.93	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.85	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.8	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.23	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.48	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.77	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930; f__CGMCC-115725
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.21	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.29	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.76	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.75	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__Chthoniobacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.57	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__SXQI01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.86	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales; f__Opitutaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.86	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	3.62	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.71	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__DASUME01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.4	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__JAFGIB01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.08	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__Haliangiaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.45	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Nannocystales; f__Nannocystaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.52	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Palsa-1104; f__Palsa-1104
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	7.68	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.2	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.74	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.36	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	4.56	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	6.41	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.39	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__UBA1924
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__Dormibacteria; o__Dormibacterales; f__Dormibacteraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.74	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	4.96	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.27	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__QHBO01; f__QHBO01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.37	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JACCZL01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	4.43	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__UBA6265
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CFX8
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.68	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CADCWN01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.18	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.11	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JADMIH01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	4.9	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.41	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.38	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.4	Root; d__Bacteria; p__Armatimonadota; c__SYMT01; o__SYMT01; f__SYMT01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.62	Root; d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.92	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Cytobacillaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.5	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	1.21	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_A; f__Planococcaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.57	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.96	Root; d__Bacteria; p__Desulfobacterota; c__Binatia; o__UBA9968; f__UBA9968
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	2.83	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.45	Root; d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__UBA11236; f__UBA11236
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.62	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018; o__UBA1018; f__UBA1018
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.82	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaera
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.78	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JARBAU01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.42	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__TA-21
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.05	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JAFAQB01
Caro-Soil-SIP-pooled__JRP1_1__27645__L3_S1313_L007_R1_001	0.08	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JAJNBK01
