sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.35	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46; o__RBG-16-71-46; f__DASYSL01; g__JANPEF01
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.84	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JAJNBK01; s__JAJNBK01 sp963837175
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.64	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaera; s__Nitrososphaera sp036519825
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.88	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaera; s__Nitrososphaera sp045809625
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.96	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaera; s__Nitrososphaera sp046732455
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	5.98	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JAFAQB01; s__JAFAQB01 sp045808425
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.63	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JAFAQB01; s__JAFAQB01 sp046731995
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	3.38	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JAFAQB01; s__JAFAQB01 sp046724555
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.91	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaera_A; s__Nitrososphaera_A sp036522495
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.61	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrosocosmicus; s__Nitrosocosmicus SMAGOTU_10801
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.89	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JARBAU01; s__JARBAU01 sp963765895
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.61	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__JARBAU01; s__JARBAU01 sp051961195
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.9	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__DASQQB01; s__DASQQB01 sp046728625
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.57	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__DASQQB01; s__DASQQB01 SPIREOTU_00549055
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	3.65	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__CAWGVG01; s__CAWGVG01 SPIREOTU_00053669
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.51	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__BP-133; g__BP-133; s__BP-133 sp040756995
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.92	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01; g__Chersky-806; s__Chersky-806 sp963835005
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.6	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01; g__DASUAS01; s__DASUAS01 sp963835985
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.58	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01; g__DASUAS01; s__DASUAS01 sp963697125
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.03	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01; g__DASUAS01; s__DASUAS01 sp963720765
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.1	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__JALZMG01; s__JALZMG01 sp963836545
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.62	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__Arthrobacter sp031844305
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.03	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__Arthrobacter ipis
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__Cellulomonas sp001429255
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.88	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae; g__DATKNA01; s__DATKNA01 sp963755755
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.85	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae; g__DATKNA01; s__DATKNA01 sp963794075
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Pedococcus; s__Pedococcus sp001429605
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Pedococcus; s__Pedococcus bigeumensis
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.78	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Lapillicoccus; s__Lapillicoccus sp963770005
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__CAVRTM01; s__CAVRTM01 sp963724015
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.84	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__CAVURS01; g__CAVURS01; s__CAVURS01 sp045807245
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.67	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__CRBC_03940; s__CRBC_03940 CRBC_02698
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.71	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__CRBC_03940; s__CRBC_03940 CRBC_01422
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	5.26	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_B; s__Nocardioides_B sp963707755
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.43	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__SPIREOTU_00060742; s__SPIREOTU_00060742 SPIREOTU_00060742
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola_A; s__Marmoricola_A sp035699145
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.99	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola_A; s__Marmoricola_A caldifontis
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__SSC3; s__SSC3 sp963765905
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__Aeromicrobium sp963759975
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__SPIREOTU_01876529; s__SPIREOTU_01876529 SPIREOTU_01876529
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	4.79	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae; g__Microlunatus; s__Microlunatus sp045806785
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	4.68	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter sp041028325
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	9.16	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter sp000620205
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	10.26	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus; s__Geodermatophilus chilensis
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia; s__Klenkia brasiliensis
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.83	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia; s__Klenkia sesuvii
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.91	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia; s__Klenkia CRBC_02849
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia; s__Klenkia sp001424455
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	7.07	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B; s__Blastococcus_B sp000620185
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.92	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__YIM-151500; s__YIM-151500 sp025716945
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	6.27	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Petropleomorpha; s__Petropleomorpha daqingensis
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.33	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__CAVRRZ01; s__CAVRRZ01 sp963723745
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	3.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella; s__Trujillonella sp003319125
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.22	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella; s__Trujillonella endophyticus_A
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Goekera; s__Goekera deserti
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__CAVZOY01; s__CAVZOY01 sp963777095
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Spirilliplanes; s__Spirilliplanes yamanashiensis
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	7.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium sp021154745
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	4.16	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium sp032159775
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora; s__Actinomycetospora sp963786585
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.34	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora; s__Actinomycetospora sp050955895
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.69	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora; s__Actinomycetospora lemnae
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia; s__Pseudonocardia sp963791185
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	4.2	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia; s__Pseudonocardia charpentierae
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	3.39	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia; s__Pseudonocardia MGYG000497527
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__GCA-003244245; s__GCA-003244245 sp036378735
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__GCA-003244245; s__GCA-003244245 sp035606945
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Amycolatopsis; s__Amycolatopsis sp040682715
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Amycolatopsis; s__Amycolatopsis SPIREOTU_00492031
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.68	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans; s__Jatrophihabitans sp963775175
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.0	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans_A; s__Jatrophihabitans_A sp035940975
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.28	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans_A; s__Jatrophihabitans_A sp036389215
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.66	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans_A; s__Jatrophihabitans_A sp035474675
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01; g__CADCTP01; s__CADCTP01 sp963770145
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.94	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01; g__CADCTP01; s__CADCTP01 sp963803135
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01; g__CADCTP01; s__CADCTP01 SPIREOTU_02600962
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.94	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__CAVVAH01; s__CAVVAH01 sp963746175
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.81	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae; g__JAVEDQ01; s__JAVEDQ01 sp963783105
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.09	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAHEKZ01; f__JAHEKZ01; g__JAHEKZ01; s__JAHEKZ01 sp045807485
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Actinacidiphila; s__Actinacidiphila bryophytorum
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinoallomurus; s__Actinoallomurus sp040655075
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinoallomurus; s__Actinoallomurus sp050942425
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.8	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinoallomurus; s__Actinoallomurus sp963799975
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinoallomurus; s__Actinoallomurus sp030406325
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.67	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinocorallia; s__Actinocorallia CRBC_06554
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Streptosporangium; s__Streptosporangium subroseum
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__DASVBE01; s__DASVBE01 sp963770375
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.96	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Palsa-504; s__Palsa-504 MGYG000499283
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__BP-191; f__BP-191; g__MGYG000511638; s__MGYG000511638 MGYG000511638
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	9.39	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__Solirubrobacter sp963755275
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	5.88	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__Solirubrobacter soli
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	6.67	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__Solirubrobacter sp963792915
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.19	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CADCVT01; s__CADCVT01 sp036389485
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.65	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CADCVT01; s__CADCVT01 sp035563115
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.68	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CADCVT01; s__CADCVT01 sp036389155
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	3.65	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASSUW01; s__DASSUW01 sp963835285
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	3.49	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASSUW01; s__DASSUW01 SPIREOTU_01668232
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	3.48	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASSUW01; s__DASSUW01 sp963740605
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	9.91	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JAOPZW01; s__JAOPZW01 sp963835295
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	8.53	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JAOPZW01; s__JAOPZW01 sp963788935
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.2	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JAOPZW01; s__JAOPZW01 sp963707695
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.92	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__F1-60-MAGs163; s__F1-60-MAGs163 sp963823375
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.89	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__F1-60-MAGs163; s__F1-60-MAGs163 sp035542555
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.71	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__F1-60-MAGs163; s__F1-60-MAGs163 sp963809525
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	4.4	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Baekduia; s__Baekduia GEMOTU_43579
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.28	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Paraconexibacter; s__Paraconexibacter sp034664785
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.96	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Paraconexibacter; s__Paraconexibacter sp963759825
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	1.11	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Paraconexibacter; s__Paraconexibacter sp025928415
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	13.25	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATBDE01; s__DATBDE01 sp045805605
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Palsa-513; s__Palsa-513 sp963709225
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	6.09	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASQMT01; s__DASQMT01 sp963724145
Caro-Soil-SIP-pooled__LS72_23__27677__L2_S71_L006_R1_001	2.8	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASQMT01; s__DASQMT01 sp963835735
