sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.92	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01; s__JAICJR01 SPIREOTU_00061471
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.48	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01; s__JAICJR01 sp963729205
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.66	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DATBDN01; s__DATBDN01 sp036269895
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	3.45	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACVRW01; s__JACVRW01 sp963848885
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.1	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__CAVRTK01; s__CAVRTK01 sp963724205
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.47	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__AC-37; s__AC-37 sp035275105
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.82	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__DASUPK01; s__DASUPK01 sp963797265
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.26	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__DASUPK01; s__DASUPK01 sp963815045
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.79	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__13-2-20CM-68-14; s__13-2-20CM-68-14 sp046723355
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.8	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__13-2-20CM-68-14; s__13-2-20CM-68-14 sp005888315
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.73	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 SPIREOTU_00061500
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	5.79	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 sp045805965
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.05	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 sp045806005
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	2.15	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__3-1-20CM-4-69-9; s__3-1-20CM-4-69-9 sp005888435
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	2.98	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-32; s__AC-32 sp963717475
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.93	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASVFB01; s__DASVFB01 sp045806505
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.98	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATBLE01; s__DATBLE01 sp963847305
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.49	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICJC01; s__JAICJC01 sp963805545
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.84	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__CAWCFJ01; s__CAWCFJ01 sp963794695
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__SSC3; s__SSC3 sp963765905
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.96	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola_A; s__Marmoricola_A sp035699145
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_B; s__Nocardioides_B sp963707755
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__CRBC_03940; s__CRBC_03940 CRBC_01422
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	2.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae; g__Microlunatus; s__Microlunatus sp045806785
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.05	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__CAVVAH01; s__CAVVAH01 sp963746175
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Pseudoclavibacter; s__Pseudoclavibacter sp002931555
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	5.32	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium phyllosphaerae_A
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	6.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium sp001889265
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.76	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__Leucobacter alluvii
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__Arthrobacter siccitolerans
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.15	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__Arthrobacter sp042884885
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.81	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Glutamicibacter; s__Glutamicibacter sp002979865
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.24	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae; g__DATKNA01; s__DATKNA01 sp963755755
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	3.85	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Sanguibacter; s__Sanguibacter SPIREOTU_01845619
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__YIM-151500; s__YIM-151500 sp025716945
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.86	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus; s__Blastococcus sp003319105
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.76	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus; s__Blastococcus sp026967805
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.8	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus; s__Blastococcus sp003319175
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	2.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus; s__Geodermatophilus siccatus
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	2.96	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus; s__Geodermatophilus chilensis
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.43	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B; s__Blastococcus_B litoris
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B; s__Blastococcus_B sp004570385
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B; s__Blastococcus_B sp004570425
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.56	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B; s__Blastococcus_B sp000620185
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella; s__Trujillonella sp003319125
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella; s__Trujillonella sp000701365
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella; s__Trujillonella endophytica
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	3.33	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Petropleomorpha; s__Petropleomorpha daqingensis
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	2.61	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter sp000620205
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	2.1	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter marinus_B
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia; s__Klenkia brasiliensis
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.85	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__CAVZOY01; s__CAVZOY01 sp963777095
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.78	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans_A; s__Jatrophihabitans_A sp036389215
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.62	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__GCA-003244245; s__GCA-003244245 sp036378735
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.7	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia; s__Pseudonocardia charpentierae
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	2.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia; s__Pseudonocardia MGYG000497527
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora; s__Actinomycetospora sp050955895
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.28	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora; s__Actinomycetospora sp963786585
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.73	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAHEKZ01; f__JAHEKZ01; g__JAHEKZ01; s__JAHEKZ01 sp045807485
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.69	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14; g__CADCTB01; s__CADCTB01 sp035494015
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.87	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01; g__DASUAS01; s__DASUAS01 sp963835985
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.91	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__BP-133; g__BP-133; s__BP-133 sp040756995
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01; g__CALGFH01; s__CALGFH01 sp937881255
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.05	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01; g__CALGFH01; s__CALGFH01 sp045807325
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.31	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__AC-51; s__AC-51 sp045805225
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.02	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_F; s__Rubrobacter_F sp035642415
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.94	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__JABFXX01; s__JABFXX01 sp041495365
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	3.14	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Sulfotelmatobacter; s__Sulfotelmatobacter sp963785865
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.08	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Gp1-AA122; s__Gp1-AA122 sp050263355
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	2.56	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Gp1-AA142; s__Gp1-AA142 sp003224855
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.43	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVQFC01; s__CAVQFC01 sp963794705
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.73	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__QHWK01; s__QHWK01 sp035259385
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.9	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__DASQYE01; s__DASQYE01 sp036522655
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.53	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8; g__JADGNZ01; s__JADGNZ01 GEMOTU_10675
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.59	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8; g__JADGNZ01; s__JADGNZ01 GEMOTU_13875
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.09	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704; g__DATARR01; s__DATARR01 sp963761645
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.12	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704; g__DATARR01; s__DATARR01 SPIREOTU_01906099
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.01	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704; g__DATARR01; s__DATARR01 SPIREOTU_01308661
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.77	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__SPIREOTU_01923212; s__SPIREOTU_01923212 SPIREOTU_01923212
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.63	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__SPIREOTU_01173876; s__SPIREOTU_01173876 SPIREOTU_01173876
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.58	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__JAFANO01; s__JAFANO01 sp019232645
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.57	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__G963708145; s__G963708145 sp963708145
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.53	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__CF-46; s__CF-46 sp963783055
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.15	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__CAIXZV01; s__CAIXZV01 sp035701885
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.45	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Villigracilaceae; g__Defluviilinea; s__Defluviilinea sp035264425
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.72	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930; f__CGMCC-115725; g__DATARH01; s__DATARH01 sp036278835
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.54	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930; f__CGMCC-115725; g__DATARH01; s__DATARH01 sp005888425
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	4.42	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium sp005884855
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.61	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Z2-YC6860; s__Z2-YC6860 sp963850885
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.76	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Z2-YC6860; s__Z2-YC6860 sp963785665
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.57	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Z2-YC6860; s__Z2-YC6860 sp936924235
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.95	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__PALSA-894; s__PALSA-894 sp037200445
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.73	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__PALSA-894; s__PALSA-894 GEMOTU_10096
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.79	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__VAZQ01; s__VAZQ01 sp963725065
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	3.52	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Microvirga; s__Microvirga tunisiensis
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.67	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium; s__Mesorhizobium sp000502715
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.52	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium; s__Mesorhizobium sp000427725
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.48	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium leguminosarum_I
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.04	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella; s__Skermanella sp963848585
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.92	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__Reyranella sp017305915
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.93	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__JACQAP01; g__JACQAP01; s__JACQAP01 sp045810225
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.17	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter; s__Steroidobacter sp036004505
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	8.16	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Scandinavium; s__Scandinavium ludwigii_A
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.02	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Scandinavium; s__Scandinavium MOTU40_013120
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.23	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Aquipseudomonas; s__Aquipseudomonas fluorescens_AO
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.66	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Aquipseudomonas; s__Aquipseudomonas siliginis
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.65	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__40CM-4-68-19; g__VBKO01; s__VBKO01 sp045802855
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.85	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Cytobacillaceae; g__Bacillus_BD; s__Bacillus_BD sp963708895
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.61	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae_H; g__Priestia; s__Priestia megaterium_C
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.3	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__AG2; s__AG2 sp021154325
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	1.8	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__AG11; s__AG11 sp019510405
Caro-Soil-SIP-pooled__LSP1_16__27670__L2_S64_L006_R1_001	0.97	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatirosa; s__Gemmatirosa kalamazoonensis
