sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Actinopolymorphaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	3.37	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.16	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	4.82	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.19	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	3.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	3.89	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__BP-191; f__BP-191
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	3.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAWWOW01; f__JAWWOW01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.73	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.37	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__CAIYMF01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	20.64	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	39.48	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	15.65	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.86	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.73	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__F1-60-MAGs149
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.86	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	30.11	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.43	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.68	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Miltoncostaeales; f__Miltoncostaeaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.29	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__BP-133
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.58	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-555
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.02	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.96	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.71	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.64	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	3.35	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__DATDAH01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.17	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__RAAP-2
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.28	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	4.38	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCTF01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.97	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	3.21	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.23	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	16.38	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	20.28	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.05	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15; f__20CM-2-55-15
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.19	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Acidiferrales; f__UBA7541
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	6.05	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.77	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__UBA7656; f__UBA7656
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	11.1	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	16.5	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	8.63	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.91	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.76	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAENWD01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.59	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.62	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAMQPK01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.09	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336; f__Fen-336
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	4.21	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.61	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	5.5	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.65	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Rariloculaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.42	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	9.74	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_C
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	3.62	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.5	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.42	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.35	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_D
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.2	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SHXO01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.79	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.03	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.22	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.74	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.27	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__UBA6186; f__Azoamicaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.98	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	26.08	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	17.65	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	6.13	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.46	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Aestuariivirgaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	4.81	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.69	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.23	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Afifellaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.32	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.81	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Kaistiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.12	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	3.11	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930; f__CGMCC-115725
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	5.1	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	6.79	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.17	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Aquidulcibacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.55	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.78	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.0	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.88	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__CACIAM-22H2; f__CACIAM-22H2
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.44	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.79	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.99	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__DSM-16000; f__Inquilinaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.39	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.51	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__JAREAF01; f__JAREAF01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	15.81	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	13.43	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.43	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.23	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__PALSA-1355
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__JAICIG01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	3.42	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.24	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.63	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__JADZDJ01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.64	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__UBA1924
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	14.36	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.16	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__WQYP01; f__WQYP01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.11	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01; o__MHYJ01; f__JACPRB01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.4	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135; f__GCA-002686595
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.62	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__H5-PLA8; f__H5-PLA8
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.45	Root; d__Bacteria; p__Planctomycetota; c__UBA11346; o__UBA11346; f__UBA11346
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.43	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__CF-72
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.3	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JAJPHF01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.82	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__SHYK01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.36	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JACCZL01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.64	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__FW602-bin22; f__FW602-bin22
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.65	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__UBA2796
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.28	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Villigracilaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA6663
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	14.82	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.92	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__P2-11E; f__P2-11E
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.85	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__QHBO01; f__QHBO01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.34	Root; d__Bacteria; p__Chloroflexota; c__Dormibacteria; o__Dormibacterales; f__Dormibacteraceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	3.96	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__UBA6265
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.8	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CFX8
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.31	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CADCWN01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.68	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.29	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JADMIH01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.82	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JAICKM01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.72	Root; d__Bacteria; p__Chloroflexota; c__UBA11872; o__UBA12225; f__UBA12225
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.36	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Tepidiformales; f__Tepidiformaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.19	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA2979; f__UBA2979
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.2	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01; f__WHTK01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	2.54	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__Haliangiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	8.26	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	1.42	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__JAFGIB01
Caro-Soil-SIP-pooled__LRP1_13__27667__L1_S37_L005_R1_001	0.71	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__DASUME01
