b'localtime,baroTrend3Hr,baro,temp,windSpeed,windSpeedAvg10Min,windDirection,humidity,rainRate,solarRadiation,stormRain,currentDateOfStorm,dayRain_c,monthRain_c,yearRain_c,dayET_c,monthET_c,yearET_c,transmitterBattery,consoleBattery,commStatus,dayHigh_c,dayLow_c,dewPoint_c,uvIndex,utcdatetime,localizeddatetime\r\n'
b'2024-02-03T09:00:00Z,,,44.7,2.0,,316.59842519685,89.5,,0.0,,,0.0,1.9,13.3,0.0,0.535594235912705,40.840086574344,,,,55.0,42.4,44.7,,2024-02-03T09:00:00Z,2024-02-03 01:00:00-08:00\r\n'
b'2024-02-03T09:15:00Z,,,45.1,2.0,,308.11811023622,88.0,,0.0,,,0.0,1.9,13.3,0.0,0.535594235912705,40.840086574344,,,,55.0,42.4,45.1,,2024-02-03T09:15:00Z,2024-02-03 01:15:00-08:00\r\n'
b'2024-02-03T09:30:00Z,,,44.9,2.0,,308.11811023622,89.0,,0.0,,,0.0,1.9,13.3,3.58891459689507e-05,0.535630125058674,40.84012246349,,,,55.0,42.4,44.9,,2024-02-03T09:30:00Z,2024-02-03 01:30:00-08:00\r\n'
b'2024-02-03T09:45:00Z,,,45.1,3.0,,310.944881889764,88.5,,0.0,,,0.0,1.9,13.3,7.89569890542977e-05,0.535673192901759,40.8401655313331,,,,55.0,42.4,45.1,,2024-02-03T09:45:00Z,2024-02-03 01:45:00-08:00\r\n'
b'2024-02-03T10:00:00Z,,,45.0,4.0,,313.771653543307,87.0,,0.0,,,0.0,1.9,13.3,0.000141266018130005,0.535735501930835,40.8402278403622,,,,55.0,42.4,45.0,,2024-02-03T10:00:00Z,2024-02-03 02:00:00-08:00\r\n'
b'2024-02-03T10:15:00Z,,,44.2,2.0,,306.704724409449,88.0,,0.0,,,0.0,1.9,13.3,0.000197410966207904,0.535791646878913,40.8402839853103,,,,55.0,42.4,44.2,,2024-02-03T10:15:00Z,2024-02-03 02:15:00-08:00\r\n'
b'2024-02-03T10:30:00Z,,,43.5,3.0,,312.358267716535,89.0,,0.0,,,0.0,1.9,13.3,0.000240317120299766,0.535834553033005,40.8403268914644,,,,55.0,42.4,43.5,,2024-02-03T10:30:00Z,2024-02-03 02:30:00-08:00\r\n'
b'2024-02-03T10:45:00Z,,,43.8,2.0,,310.944881889764,89.5,,0.0,,,0.0,1.9,13.3,0.000279617959988674,0.535873853872694,40.8403661923041,,,,55.0,42.4,43.8,,2024-02-03T10:45:00Z,2024-02-03 02:45:00-08:00\r\n'
b'2024-02-03T11:00:00Z,,,43.5,1.0,,295.397637795276,90.0,,0.0,,,0.0,1.9,13.3,0.000301037227231688,0.535895273139937,40.8403876115713,,,,55.0,42.4,43.5,,2024-02-03T11:00:00Z,2024-02-03 03:00:00-08:00\r\n'
b'2024-02-03T11:15:00Z,,,43.9,2.0,,279.850393700787,89.5,,0.0,,,0.0,1.9,13.3,0.00032248524882408,0.535916721161529,40.8404090595929,,,,55.0,42.4,43.9,,2024-02-03T11:15:00Z,2024-02-03 03:15:00-08:00\r\n'
b'2024-02-03T11:30:00Z,,,44.4,0.0,,261.476377952756,88.5,,0.0,,,0.0,1.9,13.3,0.000335644021715704,0.535929879934421,40.8404222183658,,,,55.0,42.4,44.4,,2024-02-03T11:30:00Z,2024-02-03 03:30:00-08:00\r\n'
b'2024-02-03T11:45:00Z,,,44.2,3.0,,301.051181102362,89.0,,0.0,,,0.0,1.9,13.3,0.00036060707958768,0.535954842992293,40.8404471814237,,,,55.0,42.4,44.2,,2024-02-03T11:45:00Z,2024-02-03 03:45:00-08:00\r\n'
b'2024-02-03T12:00:00Z,,,42.7,0.0,,292.570866141732,88.5,,0.0,,,0.0,1.9,13.3,0.000385017879772981,0.535979253792478,40.8404715922239,,,,55.0,42.4,42.7,,2024-02-03T12:00:00Z,2024-02-03 04:00:00-08:00\r\n'
b'2024-02-03T12:15:00Z,,,43.4,3.0,,305.291338582677,89.5,,0.0,,,0.0,1.9,13.3,0.000408402188799735,0.536002638101505,40.8404949765329,,,,55.0,42.4,43.4,,2024-02-03T12:15:00Z,2024-02-03 04:15:00-08:00\r\n'
b'2024-02-03T12:30:00Z,,,42.9,2.0,,296.811023622047,89.5,,0.0,,,0.0,1.9,13.3,0.000446066228293608,0.536040302140999,40.8405326405724,,,,55.0,42.4,42.9,,2024-02-03T12:30:00Z,2024-02-03 04:30:00-08:00\r\n'
b'2024-02-03T12:45:00Z,,,43.0,2.0,,291.157480314961,90.5,,0.0,,,0.0,1.9,13.3,0.00047437893148081,0.536068614844186,40.8405609532756,,,,55.0,42.4,43.0,,2024-02-03T12:45:00Z,2024-02-03 04:45:00-08:00\r\n'
b'2024-02-03T13:00:00Z,,,43.3,2.0,,286.917322834646,89.5,,0.0,,,0.0,1.9,13.3,0.000502844466167496,0.536097080378873,40.8405894188103,,,,55.0,42.4,43.3,,2024-02-03T13:00:00Z,2024-02-03 05:00:00-08:00\r\n'
b'2024-02-03T13:15:00Z,,,42.8,3.0,,291.157480314961,89.5,,0.0,,,0.0,1.9,13.3,0.0005404067829828,0.536134642695688,40.8406269811271,,,,55.0,42.4,42.8,,2024-02-03T13:15:00Z,2024-02-03 05:15:00-08:00\r\n'
b'2024-02-03T13:30:00Z,,,42.8,1.0,,293.984251968504,90.0,,0.0,,,0.0,1.9,13.3,0.000569551216788447,0.536163787129494,40.8406561255609,,,,55.0,42.4,42.8,,2024-02-03T13:30:00Z,2024-02-03 05:30:00-08:00\r\n'
b'2024-02-03T13:45:00Z,,,43.3,1.0,,288.330708661417,89.0,,0.0,,,0.0,1.9,13.3,0.000581217365048477,0.536175453277754,40.8406677917092,,,,55.0,42.4,43.3,,2024-02-03T13:45:00Z,2024-02-03 05:45:00-08:00\r\n'
b'2024-02-03T14:00:00Z,,,43.6,3.0,,274.196850393701,88.5,,0.0,,,0.0,1.9,13.3,0.000614718791966162,0.536208954704672,40.8407012931361,,,,55.0,42.4,43.6,,2024-02-03T14:00:00Z,2024-02-03 06:00:00-08:00\r\n'
b'2024-02-03T14:15:00Z,,,42.6,0.0,,289.744094488189,89.0,,0.0,,,0.0,1.9,13.3,0.000638904481753304,0.536233140394459,40.8407254788259,,,,55.0,42.4,42.6,,2024-02-03T14:15:00Z,2024-02-03 06:15:00-08:00\r\n'
b'2024-02-03T14:30:00Z,,,42.4,0.0,,289.744094488189,90.0,,0.0,,,0.0,1.9,13.3,0.000638904481753304,0.536233140394459,40.8407254788259,,,,55.0,42.4,42.4,,2024-02-03T14:30:00Z,2024-02-03 06:30:00-08:00\r\n'
b'2024-02-03T14:45:00Z,,,43.1,1.0,,285.503937007874,89.5,,7.0,,,0.0,1.9,13.3,0.000646399815084062,0.53624063572779,40.8407329741592,,,,55.0,42.4,43.1,,2024-02-03T14:45:00Z,2024-02-03 06:45:00-08:00\r\n'
b'2024-02-03T15:00:00Z,,,42.9,2.0,,219.074803149606,89.5,,21.0,,,0.0,1.9,13.3,0.000726691084647131,0.536320926997353,40.8408132654288,,,,55.0,42.4,42.9,,2024-02-03T15:00:00Z,2024-02-03 07:00:00-08:00\r\n'
b'2024-02-03T15:15:00Z,,,43.8,1.0,,301.051181102362,89.5,,42.0,,,0.0,1.9,13.3,0.000888359822724939,0.536482595735431,40.8409749341669,,,,55.0,42.4,43.8,,2024-02-03T15:15:00Z,2024-02-03 07:15:00-08:00\r\n'
b'2024-02-03T15:30:00Z,,,42.5,0.0,,301.051181102362,90.5,,112.0,,,0.0,1.9,13.3,0.00123798141105675,0.536832217323763,40.8413245557552,,,,55.0,42.4,42.5,,2024-02-03T15:30:00Z,2024-02-03 07:30:00-08:00\r\n'
b'2024-02-03T15:45:00Z,,,42.8,1.0,,301.051181102362,91.5,,182.0,,,0.0,1.9,13.3,0.00189384614638211,0.537488082059088,40.8419804204905,,,,55.0,42.4,42.8,,2024-02-03T15:45:00Z,2024-02-03 07:45:00-08:00\r\n'
b'2024-02-03T16:00:00Z,,,43.0,0.0,,288.330708661417,91.5,,323.0,,,0.0,1.9,13.3,0.00287702525868449,0.53847126117139,40.8429635996028,,,,55.0,42.4,43.0,,2024-02-03T16:00:00Z,2024-02-03 08:00:00-08:00\r\n'
b'2024-02-03T16:15:00Z,,,44.5,0.0,,288.330708661417,92.5,,302.0,,,0.0,1.9,13.3,0.00401582399564071,0.539610059908346,40.8441023983397,,,,55.0,42.4,44.5,,2024-02-03T16:15:00Z,2024-02-03 08:15:00-08:00\r\n'
b'2024-02-03T16:30:00Z,,,44.3,1.0,,190.807086614173,90.5,,1209.0,,,0.0,1.9,13.3,0.0072008923709363,0.542795128283642,40.847287466715,,,,55.0,42.4,44.3,,2024-02-03T16:30:00Z,2024-02-03 08:30:00-08:00\r\n'
b'2024-02-03T16:45:00Z,,,46.3,1.0,,7.06692913385827,90.0,,548.0,,,0.0,1.9,13.3,0.0110499461015096,0.546644182014215,40.8511365204456,,,,55.0,42.4,46.3,,2024-02-03T16:45:00Z,2024-02-03 08:45:00-08:00\r\n'
b'2024-02-03T17:00:00Z,,,46.9,2.0,,57.9488188976378,86.5,,759.0,,,0.0,1.9,13.3,0.0138356517283051,0.549429887641011,40.8539222260724,,,,55.0,42.4,46.9,,2024-02-03T17:00:00Z,2024-02-03 09:00:00-08:00\r\n'
b'2024-02-03T17:15:00Z,,,48.3,2.0,,84.8031496062992,83.5,,1202.0,,,0.0,1.9,13.3,0.0182248907887774,0.553819126701483,40.8583114651329,,,,55.0,42.4,48.3,,2024-02-03T17:15:00Z,2024-02-03 09:15:00-08:00\r\n'
b'2024-02-03T17:30:00Z,,,49.7,1.0,,7.06692913385827,84.0,,1785.0,,,0.0,1.9,13.3,0.0254160936883562,0.561010329601062,40.8655026680325,,,,55.0,42.4,49.7,,2024-02-03T17:30:00Z,2024-02-03 09:30:00-08:00\r\n'
b'2024-02-03T17:45:00Z,,,51.0,0.0,,7.06692913385827,81.5,,2186.0,,,0.0,1.9,13.3,0.0354473626040264,0.571041598516732,40.8755339369482,,,,55.0,42.4,51.0,,2024-02-03T17:45:00Z,2024-02-03 09:45:00-08:00\r\n'
b'2024-02-03T18:00:00Z,,,52.5,1.0,,7.06692913385827,79.5,,1125.0,,,0.0,1.9,13.3,0.0439148864127516,0.579509122325457,40.8840014607569,,,,55.0,42.4,52.5,,2024-02-03T18:00:00Z,2024-02-03 10:00:00-08:00\r\n'
b'2024-02-03T18:15:00Z,,,52.6,2.0,,7.06692913385827,80.0,,1160.0,,,0.0,1.9,13.3,0.0496489732548818,0.585243209167587,40.889735547599,,,,55.0,42.4,52.6,,2024-02-03T18:15:00Z,2024-02-03 10:15:00-08:00\r\n'
b'2024-02-03T18:30:00Z,,,52.2,3.0,,7.06692913385827,79.0,,1160.0,,,0.0,1.9,13.3,0.055286870054367,0.590881105967072,40.8953734443985,,,,55.0,42.4,52.2,,2024-02-03T18:30:00Z,2024-02-03 10:30:00-08:00\r\n'
b'2024-02-03T18:45:00Z,,,53.7,1.0,,7.06692913385827,75.0,,1258.0,,,0.0,1.9,13.3,0.0613309106263303,0.596925146539035,40.9014174849705,,,,55.0,42.4,53.7,,2024-02-03T18:45:00Z,2024-02-03 10:45:00-08:00\r\n'
b'2024-02-03T19:00:00Z,,,53.9,2.0,,7.06692913385827,67.0,,1328.0,,,0.0,1.9,13.3,0.0680204473231633,0.603614683235868,40.9081070216673,,,,55.0,42.4,53.9,,2024-02-03T19:00:00Z,2024-02-03 11:00:00-08:00\r\n'
b'2024-02-03T19:15:00Z,,,54.2,3.0,,145.57874015748,64.0,,991.0,,,0.0,1.9,13.3,0.0738777502329719,0.609471986145677,40.9139643245771,,,,55.0,42.4,54.2,,2024-02-03T19:15:00Z,2024-02-03 11:15:00-08:00\r\n'
b'2024-02-03T19:30:00Z,,,54.9,1.0,,7.06692913385827,66.0,,1258.0,,,0.0,1.9,13.3,0.0796579984638534,0.615252234376559,40.919744572808,,,,55.0,42.4,54.9,,2024-02-03T19:30:00Z,2024-02-03 11:30:00-08:00\r\n'
b'2024-02-03T19:45:00Z,,,54.8,4.0,,7.06692913385827,64.0,,1553.0,,,0.0,1.9,13.3,0.0869073795468646,0.62250161545957,40.926993953891,,,,55.0,42.4,54.8,,2024-02-03T19:45:00Z,2024-02-03 11:45:00-08:00\r\n'
b'2024-02-03T20:00:00Z,,,55.0,4.0,,146.992125984252,64.5,,1117.0,,,0.0,1.9,13.3,0.0935620417364553,0.629156277649161,40.9336486160806,,,,55.0,42.4,55.0,,2024-02-03T20:00:00Z,2024-02-03 12:00:00-08:00\r\n'
b'2024-02-03T20:15:00Z,,,54.7,2.0,,139.925196850394,65.0,,857.0,,,0.0,1.9,13.3,0.0985309211500388,0.634125157062745,40.9386174954942,,,,55.0,42.4,54.7,,2024-02-03T20:15:00Z,2024-02-03 12:15:00-08:00\r\n'
b'2024-02-03T20:30:00Z,,,54.8,1.0,,7.06692913385827,69.0,,921.0,,,0.0,1.9,13.3,0.103079010105399,0.638673246018105,40.9431655844496,,,,55.0,42.4,54.8,,2024-02-03T20:30:00Z,2024-02-03 12:30:00-08:00\r\n'
b'2024-02-03T20:45:00Z,,,54.8,4.0,,245.929133858268,68.5,,970.0,,,0.0,1.9,13.3,0.107846129057191,0.643440364969897,40.9479327034014,,,,55.0,42.4,54.8,,2024-02-03T20:45:00Z,2024-02-03 12:45:00-08:00\r\n'
b'2024-02-03T21:00:00Z,,,54.5,0.0,,7.06692913385827,71.0,,977.0,,,0.0,1.9,13.3,0.112797606167417,0.648391842080122,40.9528841805116,,,,55.0,42.4,54.5,,2024-02-03T21:00:00Z,2024-02-03 13:00:00-08:00\r\n'
b'2024-02-03T21:15:00Z,,,54.1,3.0,,7.06692913385827,67.5,,956.0,,,0.0,1.9,13.3,0.117738381783808,0.653332617696513,40.957824956128,,,,55.0,42.4,54.1,,2024-02-03T21:15:00Z,2024-02-03 13:15:00-08:00\r\n'
b'2024-02-03T21:30:00Z,,,53.5,5.0,,7.06692913385827,65.5,,871.0,,,0.0,1.9,13.3,0.122159130058612,0.657753365971317,40.9622457044028,,,,55.0,42.4,53.5,,2024-02-03T21:30:00Z,2024-02-03 13:30:00-08:00\r\n'
b'2024-02-03T21:45:00Z,,,53.3,1.0,,155.472440944882,64.5,,794.0,,,0.0,1.9,13.3,0.126218684022173,0.661812919934878,40.9663052583664,,,,55.0,42.4,53.3,,2024-02-03T21:45:00Z,2024-02-03 13:45:00-08:00\r\n'
b'2024-02-03T22:00:00Z,,,53.6,0.0,,106.003937007874,67.5,,1082.0,,,0.0,1.9,13.3,0.130916259645444,0.666510495558149,40.9710028339897,,,,55.0,42.4,53.6,,2024-02-03T22:00:00Z,2024-02-03 14:00:00-08:00\r\n'
b'2024-02-03T22:15:00Z,,,53.3,7.0,,7.06692913385827,65.5,,752.0,,,0.0,1.9,13.3,0.135365014796384,0.670959250709089,40.9754515891406,,,,55.0,42.4,53.3,,2024-02-03T22:15:00Z,2024-02-03 14:15:00-08:00\r\n'
b'2024-02-03T22:30:00Z,,,53.3,4.0,,110.244094488189,66.0,,675.0,,,0.0,1.9,13.3,0.13872233896101,0.674316574873716,40.9788089133052,,,,55.0,42.4,53.3,,2024-02-03T22:30:00Z,2024-02-03 14:30:00-08:00\r\n'
b'2024-02-03T22:45:00Z,,,53.6,4.0,,118.724409448819,66.0,,562.0,,,0.0,1.9,13.3,0.141664300707486,0.677258536620192,40.9817508750517,,,,55.0,42.4,53.6,,2024-02-03T22:45:00Z,2024-02-03 14:45:00-08:00\r\n'
b'2024-02-03T23:00:00Z,,,53.6,3.0,,146.992125984252,65.5,,534.0,,,0.0,1.9,13.3,0.144268084761428,0.679862320674134,40.9843546591056,,,,55.0,42.4,53.6,,2024-02-03T23:00:00Z,2024-02-03 15:00:00-08:00\r\n'
b'2024-02-03T23:15:00Z,,,53.6,4.0,,144.165354330709,65.5,,442.0,,,0.0,1.9,13.3,0.146571010342623,0.682165246255329,40.9866575846868,,,,55.0,42.4,53.6,,2024-02-03T23:15:00Z,2024-02-03 15:15:00-08:00\r\n'
b'2024-02-03T23:30:00Z,,,53.2,5.0,,161.125984251969,66.5,,365.0,,,0.0,1.9,13.3,0.148461401248265,0.684055637160971,40.9885479755924,,,,55.0,42.4,53.2,,2024-02-03T23:30:00Z,2024-02-03 15:30:00-08:00\r\n'
b'2024-02-03T23:45:00Z,,,53.0,5.0,,163.952755905512,67.5,,316.0,,,0.0,1.9,13.3,0.150043475173902,0.685637711086607,40.990130049518,,,,55.0,42.4,53.0,,2024-02-03T23:45:00Z,2024-02-03 15:45:00-08:00\r\n'
b'2024-02-04T00:00:00Z,,,52.7,6.0,,107.417322834646,67.0,,203.0,,,0.0,1.9,13.3,0.151255188057981,0.686849423970686,40.9913417624021,,,,55.0,42.4,52.7,,2024-02-04T00:00:00Z,2024-02-03 16:00:00-08:00\r\n'
b'2024-02-04T00:15:00Z,,,52.3,4.0,,151.232283464567,65.5,,147.0,,,0.0,1.9,13.3,0.152052636056612,0.687646871969317,40.9921392104007,,,,55.0,42.4,52.3,,2024-02-04T00:15:00Z,2024-02-03 16:15:00-08:00\r\n'
b'2024-02-04T00:30:00Z,,,51.2,4.0,,151.232283464567,72.0,,133.0,,,0.0,1.9,13.3,0.152586938005379,0.688181173918084,40.9926735123495,,,,55.0,42.4,51.2,,2024-02-04T00:30:00Z,2024-02-03 16:30:00-08:00\r\n'
b'2024-02-04T00:45:00Z,,,50.6,4.0,,151.232283464567,74.0,,133.0,,,0.0,1.9,13.3,0.153041747058091,0.688635982970796,40.9931283214022,,,,55.0,42.4,50.6,,2024-02-04T00:45:00Z,2024-02-03 16:45:00-08:00\r\n'
b'2024-02-04T01:00:00Z,,,49.9,4.0,,148.405511811024,75.0,,35.0,,,0.00999999999999979,1.91,13.31,0.153200139955521,0.688794375868225,40.9932867142996,,,,55.0,42.4,49.9,,2024-02-04T01:00:00Z,2024-02-03 17:00:00-08:00\r\n'
b'2024-02-04T01:15:00Z,,,49.4,2.0,,172.433070866142,76.0,,21.0,,,0.00999999999999979,1.91,13.31,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,49.4,,2024-02-04T01:15:00Z,2024-02-03 17:15:00-08:00\r\n'
b'2024-02-04T01:30:00Z,,,48.8,5.0,,138.511811023622,79.0,,7.0,,,0.00999999999999979,1.91,13.31,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,48.8,,2024-02-04T01:30:00Z,2024-02-03 17:30:00-08:00\r\n'
b'2024-02-04T01:45:00Z,,,48.9,3.0,,106.003937007874,80.5,,0.0,,,0.00999999999999979,1.91,13.31,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,48.9,,2024-02-04T01:45:00Z,2024-02-03 17:45:00-08:00\r\n'
b'2024-02-04T02:00:00Z,,,48.8,4.0,,120.137795275591,82.5,,0.0,,,0.00999999999999979,1.91,13.31,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,48.8,,2024-02-04T02:00:00Z,2024-02-03 18:00:00-08:00\r\n'
b'2024-02-04T02:15:00Z,,,48.7,6.0,,124.377952755906,84.0,,0.0,,,0.0199999999999996,1.92,13.32,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,48.7,,2024-02-04T02:15:00Z,2024-02-03 18:15:00-08:00\r\n'
b'2024-02-04T02:30:00Z,,,48.5,6.0,,148.405511811024,85.5,,0.0,,,0.0199999999999996,1.92,13.32,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,48.5,,2024-02-04T02:30:00Z,2024-02-03 18:30:00-08:00\r\n'
b'2024-02-04T02:45:00Z,,,48.2,5.0,,137.09842519685,86.0,,0.0,,,0.0300000000000003,1.93,13.33,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,48.2,,2024-02-04T02:45:00Z,2024-02-03 18:45:00-08:00\r\n'
b'2024-02-04T03:00:00Z,,,48.1,2.0,,130.031496062992,86.5,,0.0,,,0.0400000000000001,1.94,13.34,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,48.1,,2024-02-04T03:00:00Z,2024-02-03 19:00:00-08:00\r\n'
b'2024-02-04T03:15:00Z,,,47.9,2.0,,134.271653543307,88.0,,0.0,,,0.0400000000000001,1.94,13.34,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,47.9,,2024-02-04T03:15:00Z,2024-02-03 19:15:00-08:00\r\n'
b'2024-02-04T03:30:00Z,,,48.1,6.0,,110.244094488189,89.5,,0.0,,,0.0499999999999999,1.95,13.35,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,48.1,,2024-02-04T03:30:00Z,2024-02-03 19:30:00-08:00\r\n'
b'2024-02-04T03:45:00Z,,,48.2,8.0,,108.830708661417,89.5,,0.0,,,0.0599999999999997,1.96,13.36,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,48.2,,2024-02-04T03:45:00Z,2024-02-03 19:45:00-08:00\r\n'
b'2024-02-04T04:00:00Z,,,48.4,5.0,,111.657480314961,89.5,,0.0,,,0.0700000000000004,1.97,13.37,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,48.4,,2024-02-04T04:00:00Z,2024-02-03 20:00:00-08:00\r\n'
b'2024-02-04T04:15:00Z,,,48.5,12.0,,142.751968503937,89.5,,0.0,,,0.0700000000000004,1.97,13.37,0.153210201018264,0.688804436930968,40.9932967753623,,,,55.0,42.4,48.5,,2024-02-04T04:15:00Z,2024-02-03 20:15:00-08:00\r\n'
b'2024-02-04T04:30:00Z,,,48.6,7.0,,101.763779527559,89.5,,0.0,,,0.0800000000000002,1.98,13.38,0.153219152292416,0.688813388205121,40.9933057266365,,,,55.0,42.4,48.6,,2024-02-04T04:30:00Z,2024-02-03 20:30:00-08:00\r\n'
b'2024-02-04T04:45:00Z,,,48.6,11.0,,134.271653543307,89.5,,0.0,,,0.0800000000000002,1.98,13.38,0.153222666935744,0.688816902848449,40.9933092412798,,,,55.0,42.4,48.6,,2024-02-04T04:45:00Z,2024-02-03 20:45:00-08:00\r\n'
b'2024-02-04T05:00:00Z,,,48.7,7.0,,145.57874015748,89.5,,0.0,,,0.09,1.99,13.39,0.153226228385916,0.688820464298621,40.99331280273,,,,55.0,42.4,48.7,,2024-02-04T05:00:00Z,2024-02-03 21:00:00-08:00\r\n'
b'2024-02-04T05:15:00Z,,,49.0,9.0,,132.858267716535,89.0,,0.0,,,0.09,1.99,13.39,0.153226228385916,0.688820464298621,40.99331280273,,,,55.0,42.4,49.0,,2024-02-04T05:15:00Z,2024-02-03 21:15:00-08:00\r\n'
b'2024-02-04T05:30:00Z,,,48.9,10.0,,144.165354330709,90.0,,0.0,,,0.0999999999999998,2.0,13.4,0.153235611444586,0.688829847357291,40.9933221857887,,,,55.0,42.4,48.9,,2024-02-04T05:30:00Z,2024-02-03 21:30:00-08:00\r\n'
b'2024-02-04T05:45:00Z,,,48.9,7.0,,115.897637795276,90.0,,0.0,,,0.11,2.01,13.41,0.153235611444586,0.688829847357291,40.9933221857887,,,,55.0,42.4,48.9,,2024-02-04T05:45:00Z,2024-02-03 21:45:00-08:00\r\n'
b'2024-02-04T06:00:00Z,,,49.0,6.0,,138.511811023622,91.0,,0.0,,,0.12,2.02,13.42,0.153235611444586,0.688829847357291,40.9933221857887,,,,55.0,42.4,49.0,,2024-02-04T06:00:00Z,2024-02-03 22:00:00-08:00\r\n'
b'2024-02-04T06:15:00Z,,,48.5,9.0,,149.818897637795,90.5,,0.0,,,0.13,2.03,13.43,0.153235611444586,0.688829847357291,40.9933221857887,,,,55.0,42.4,48.5,,2024-02-04T06:15:00Z,2024-02-03 22:15:00-08:00\r\n'
b'2024-02-04T06:30:00Z,,,48.4,9.0,,145.57874015748,90.0,,0.0,,,0.13,2.03,13.43,0.153235611444586,0.688829847357291,40.9933221857887,,,,55.0,42.4,48.4,,2024-02-04T06:30:00Z,2024-02-03 22:30:00-08:00\r\n'
b'2024-02-04T06:45:00Z,,,48.7,13.0,,139.925196850394,88.5,,0.0,,,0.13,2.03,13.43,0.153261545879655,0.68885578179236,40.9933481202238,,,,55.0,42.4,48.7,,2024-02-04T06:45:00Z,2024-02-03 22:45:00-08:00\r\n'
b'2024-02-04T07:00:00Z,,,48.2,9.0,,115.897637795276,89.5,,0.0,,,0.14,2.04,13.44,0.153289895346811,0.688884131259516,40.993376469691,,,,55.0,42.4,48.2,,2024-02-04T07:00:00Z,2024-02-03 23:00:00-08:00\r\n'
b'2024-02-04T07:15:00Z,,,48.2,11.0,,149.818897637795,90.0,,0.0,,,0.14,2.04,13.44,0.153301097324757,0.688895333237462,40.9933876716689,,,,55.0,42.4,48.2,,2024-02-04T07:15:00Z,2024-02-03 23:15:00-08:00\r\n'
b'2024-02-04T07:30:00Z,,,48.2,11.0,,176.673228346457,91.0,,0.0,,,0.150000000000001,2.05,13.45,0.153313781891747,0.688908017804452,40.9934003562359,,,,55.0,42.4,48.2,,2024-02-04T07:30:00Z,2024-02-03 23:30:00-08:00\r\n'
b'2024-02-04T07:45:00Z,,,48.1,13.0,,156.885826771654,91.5,,0.0,,,0.18,2.08,13.48,0.153326368936531,0.688920604849236,40.9934129432807,,,,55.0,42.4,48.1,,2024-02-04T07:45:00Z,2024-02-03 23:45:00-08:00\r\n'
b'2024-02-04T08:00:00Z,,,48.7,9.0,,108.830708661417,92.0,,0.0,,,0.0100000000000007,2.09,13.49,9.74280636875494e-08,0.6889207022773,40.9934130407088,,,,56.9,48.7,48.7,,2024-02-04T08:00:00Z,2024-02-04 00:00:00-08:00\r\n'
b'2024-02-04T08:15:00Z,,,49.1,7.0,,154.05905511811,92.0,,0.0,,,0.0100000000000007,2.09,13.49,9.74280636875494e-08,0.6889207022773,40.9934130407088,,,,56.9,48.7,49.1,,2024-02-04T08:15:00Z,2024-02-04 00:15:00-08:00\r\n'
b'2024-02-04T08:30:00Z,,,49.0,15.0,,120.137795275591,92.0,,0.0,,,0.0100000000000007,2.09,13.49,9.74280636875494e-08,0.6889207022773,40.9934130407088,,,,56.9,48.7,49.0,,2024-02-04T08:30:00Z,2024-02-04 00:30:00-08:00\r\n'
b'2024-02-04T08:45:00Z,,,49.0,7.0,,132.858267716535,91.5,,0.0,,,0.0100000000000007,2.09,13.49,6.52726663987426e-07,0.6889212575759,40.9934135960074,,,,56.9,48.7,49.0,,2024-02-04T08:45:00Z,2024-02-04 00:45:00-08:00\r\n'
b'2024-02-04T09:00:00Z,,,49.0,14.0,,111.657480314961,91.0,,0.0,,,0.0100000000000007,2.09,13.49,2.177250320714e-06,0.688922782099557,40.9934151205311,,,,56.9,48.7,49.0,,2024-02-04T09:00:00Z,2024-02-04 01:00:00-08:00\r\n'
b'2024-02-04T09:15:00Z,,,49.0,18.0,,125.791338582677,91.0,,0.0,,,0.0200000000000005,2.1,13.5,4.22945363650032e-05,0.688962899385601,40.9934552378171,,,,56.9,48.7,49.0,,2024-02-04T09:15:00Z,2024-02-04 01:15:00-08:00\r\n'
b'2024-02-04T09:30:00Z,,,49.2,10.0,,144.165354330709,90.5,,0.0,,,0.0200000000000005,2.1,13.5,0.000145647082771838,0.689066251932008,40.9935585903635,,,,56.9,48.7,49.2,,2024-02-04T09:30:00Z,2024-02-04 01:30:00-08:00\r\n'
b'2024-02-04T09:45:00Z,,,49.5,7.0,,84.8031496062992,90.5,,0.0,,,0.0200000000000005,2.1,13.5,0.000234443947227597,0.689155048796464,40.993647387228,,,,56.9,48.7,49.5,,2024-02-04T09:45:00Z,2024-02-04 01:45:00-08:00\r\n'
